Gene	Coarse module	Fine module	Comments
IFNAR2	53	280	
KLF10	53	280	
PARP12	53	280	
POR	53	280	
PPARG	53	280	
PPT2	53	280	
PXN	53	280	
SMOX	53	280	
ST3GAL4	53	280	
TNFRSF1A	53	280	
1700025G04RIK	53	281	
4632428N05RIK	53	281	
AP3S1	53	281	
CAMK2G	53	281	
CTSD	53	281	
EMB	53	281	
FXYD5	53	281	
FYB	53	281	
GATSL3	53	281	
HPCAL1	53	281	
LASP1	53	281	
LCP2	53	281	
LEPROTL1	53	281	
LIMK1	53	281	
LOC100043377	53	281	
LOC677548	53	281	
LTA4H	53	281	
PAQR7	53	281	
PPM1H	53	281	
PRKCH	53	281	
RNF166	53	281	
Sept9	53	281	
TBC1D2B	53	281	
TBC1D30	53	281	
TMEM66	53	281	
TNFRSF14	53	281	
VPS26B	53	281	
ZBTB45	53	281	
ABHD5	53	282	
AIFM2	53	282	
CD9	53	282	
CMKLR1	53	282	
COTL1	53	282	
DPY19L1	53	282	
FOSL2	53	282	
FURIN	53	282	
GGH	53	282	
HGSNAT	53	282	
HIP1	53	282	
JDP2	53	282	
MAPK3	53	282	
MOCOS	53	282	
MTVR2	53	282	
MYD88	53	282	
NFIL3	53	282	
PIM1	53	282	
PTPN12	53	282	
RXRA	53	282	
TMEM37	53	282	
TNFSF13B	53	282	
XDH	53	282	
9330175E14RIK	54	283	
AFMID	54	283	
ARRB2	54	283	
GM10091	54	283	
GM10866	54	283	
ITPK1	54	283	
LFNG	54	283	
LPAR5	54	283	
LPXN	54	283	
NFATC2	54	283	
SELPLG	54	283	
SEMA4A	54	283	
SLC9A3R1	54	283	
TAGAP	54	283	
TAGAP1	54	283	
TNFAIP8L2	54	283	
TPST2	54	283	
AHCYL2	54	284	
AIM1	54	284	
CCDC88B	54	284	
CLIP1	54	284	
EPSTI1	54	284	
FAM105A	54	284	
FOXN2	54	284	
GLTP	54	284	
GPR132	54	284	
H2-T9	54	284	
LRRC8C	54	284	
MFSD6	54	284	
MKL1	54	284	
MOBKL2A	54	284	
MPZL3	54	284	
P2RY10	54	284	
PIK3R5	54	284	
PREX1	54	284	
RAB11FIP1	54	284	
SH3BP1	54	284	
TRERF1	54	284	
6720457D02RIK	55	285	
6720489N17RIK	55	285	
CSNK1G3	55	285	
DHX57	55	285	
DZIP3	55	285	
EML4	55	285	
GM5595	55	285	
GM5665	55	285	
GM7036	55	285	
MYEF2	55	285	
ODF2L	55	285	
RPGR	55	285	
SCLT1	55	285	
THAP2	55	285	
UPF3B	55	285	
ZFP760	55	285	
2410042D21RIK	55	286	
2700089E24RIK	55	286	
AI314180	55	286	
ATL3	55	286	
CEP57	55	286	
EIF2S2	55	286	
GPHN	55	286	
KPNA3	55	286	
KTN1	55	286	
SFMBT1	55	286	
A430093F15RIK	56	287	
AKR1C18	56	287	
CAP2	56	287	
CCR4	56	287	
CCR8	56	287	
CHDH	56	287	
CNTNAP1	56	287	
HIVEP3	56	287	
IL17RB	56	287	
IL21	56	287	
ITGB3	56	287	
NAB2	56	287	
NRN1	56	287	
OLFR161	56	287	
PDCD1	56	287	
SLC15A1	56	287	
TACC2	56	287	
TDGF1	56	287	
6330403K07RIK	56	288	
AKR1C12	56	288	
ATP8A2	56	288	
BMP7	56	288	
CHAD	56	288	
CRMP1	56	288	
EYA2	56	288	
FAM124B	56	288	
HRH4	56	288	
ICOS	56	288	
IL4	56	288	
IL7R	56	288	
LY6G5B	56	288	
NANOS1	56	288	
NTRK3	56	288	
OTTMUSG00000015208	56	288	
PODNL1	56	288	
RAB4A	56	288	
TRPM6	56	288	
WFIKKN2	56	288	
ZBTB16	56	288	
5830411N06RIK	56	289	
ALS2	56	289	
ANKRD6	56	289	
CCR9	56	289	
CD163L1	56	289	
CORO2B	56	289	
CPA3	56	289	
DNMT3A	56	289	
ETV5	56	289	
HSPA4L	56	289	
LZTFL1	56	289	
MEX3B	56	289	
MPP4	56	289	
NRGN	56	289	
RBPMS	56	289	
SOX13	56	289	
TMOD1	56	289	
TOX2	56	289	
TUBA8	56	289	
1190002N15RIK	56	290	
AKR1C13	56	290	
B4GALNT4	56	290	
CHN2	56	290	
FAM109B	56	290	
GM13895	56	290	
GM13926	56	290	
GM6683	56	290	
GPR15	56	290	
HECTD2	56	290	
NAIP3	56	290	
SLC27A6	56	290	
TCRG-V3	56	290	
A130050O07RIK	57	291	
ARPP21	57	291	
COLQ	57	291	
CUX1	57	291	
DGKE	57	291	
DNTT	57	291	
LIG4	57	291	
MPP7	57	291	
NOTCH3	57	291	
PDZD4	57	291	
PP11R	57	291	
SSBP2	57	291	
TDRKH	57	291	
1190002H23RIK	57	292	
5730508B09RIK	57	292	
A930002I21RIK	57	292	
AIRN	57	292	
BEND4	57	292	
CD8A	57	292	
CD8B1	57	292	
DUSP4	57	292	
HDGFRP3	57	292	
KREMEN1	57	292	
LDHB	57	292	
LRIG1	57	292	
NCK2	57	292	
PRRG1	57	292	
PTPRF	57	292	
RASL11B	57	292	
SLC6A19	57	292	
SOCS1	57	292	
TNFAIP8L1	57	292	
WBSCR27	57	292	
ZC3H12B	57	292	
4930572J05RIK	57	293	
DCLK2	57	293	
FBXL12	57	293	
GLCCI1	57	293	
GM12258	57	293	
GSE1	57	293	
HEATR7B1	57	293	
IP6K2	57	293	
MAGI3	57	293	
MEF2D	57	293	
NEIL1	57	293	
PHF2	57	293	
PHXR2	57	293	
PRKCB	57	293	
SNRK	57	293	
ZFP354C	57	293	
A130023I24RIK	57	294	
A930013B10RIK	57	294	
AGFG2	57	294	
AQP11	57	294	
ARSI	57	294	
BC028471	57	294	
CAMKK1	57	294	
GPR162	57	294	
PPP1R3B	57	294	
PRRT1	57	294	
RORC	57	294	
SPO11	57	294	
TDRD5	57	294	
WDR78	57	294	
9130014G24RIK	58	295	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
ALOX15	58	295	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
ARG1	58	295	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
ASPA	58	295	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
CALML4	58	295	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
CD5L	58	295	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
CRYL1	58	295	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
ENGASE	58	295	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
FABP7	58	295	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
FAM20A	58	295	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
FCNA	58	295	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
PRG4	58	295	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
SAA3	58	295	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
SERPINB2	58	295	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
SLPI	58	295	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
VSIG4	58	295	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
WNT2	58	295	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
2310045A20RIK	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
8430427H17RIK	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
ANXA8	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
ARSG	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
ATP6V0D2	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
CBR2	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
CCDC109B	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
CD109	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
CD163	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
CLMN	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
CYP2S1	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
EPB4.1L1	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
F7	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
FKBP1B	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
FOLR2	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
GDF3	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
GPNMB	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
HAL	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
IL1RL1	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
IRF6	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
KRT14	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
KRT5	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
LONRF3	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
MAMDC2	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
MFSD7A	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
MMP27	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
MS4A8A	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
MTAP2	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
OCLN	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
P2RY2	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
PERP	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
RARB	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
RETNLA	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
RNF128	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
SLC7A2	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
SPP1	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
TREM2	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
VDR	58	296	"upregulated in myeloids, mostly macrophages and EP.MECHig.TH"
5830416P10RIK	59	297	
A630005I04RIK	59	297	
ARID3B	59	297	
ARNTL	59	297	
BCLP2	59	297	
FYCO1	59	297	
GM614	59	297	
GM9078	59	297	
GM9779	59	297	
GM9948	59	297	
MACF1	59	297	
PHC3	59	297	
RAET1B	59	297	
SORL1	59	297	
TTLL3	59	297	
ALAS2	60	298	
BEX1	60	298	
DLK1	60	298	
GYPA	60	298	
H19	60	298	
HBA-A1	60	298	
HBA-A2	60	298	
HBB-B1	60	298	
IGF2	60	298	
IGF2BP1	60	298	
IGF2BP2	60	298	
IGF2BP3	60	298	
LIN28B	60	298	
PLAG1	60	298	
PPBP	60	298	
RHAG	60	298	
SLC12A2	60	298	
SLC4A1	60	298	
XIST	60	298	
ABCA3	61	299	
AI480653	61	299	
AI747699	61	299	
BIVM	61	299	
BRWD2	61	299	
D14ERTD436E	61	299	
HLCS	61	299	
PLIN3	61	299	
SGMS1	61	299	
TSPAN31	61	299	
BTLA	61	300	
CCR6	61	300	
CCR7	61	300	
FAM134B	61	300	
LBH	61	300	
LTA	61	300	
MAPK11	61	300	
PPTC7	61	300	
RNF145	61	300	
SLAMF1	61	300	
ST6GAL1	61	300	
XKRX	61	300	
9530009G21RIK	61	301	
AB124611	61	301	
CAMK2D	61	301	
FAM69A	61	301	
GPR183	61	301	
INPP5F	61	301	
MIF4GD	61	301	
MS4A4C	61	301	
PGAP1	61	301	
RIPK2	61	301	
TLR1	61	301	
ZC3H12D	61	301	
4930420K17RIK	61	302	
ABCA7	61	302	
CD72	61	302	
HVCN1	61	302	
IKBKB	61	302	
LIMD1	61	302	
MAP3K1	61	302	
NCOA3	61	302	
PLCL2	61	302	
TBC1D1	61	302	
TRAF5	61	302	
AK3	62	303	
ANO6	62	303	
ATN1	62	303	
ATP2B4	62	303	
BCL9L	62	303	
BTD	62	303	
CNRIP1	62	303	
CRIM1	62	303	
DAB2IP	62	303	
ENC1	62	303	
ENPP4	62	303	
ETS2	62	303	
FAM174B	62	303	
FAM82A1	62	303	
FAM92A	62	303	
FARP1	62	303	
FHL2	62	303	
FRMD6	62	303	
GEM	62	303	
GM4980	62	303	
GNA11	62	303	
GPX8	62	303	
IDE	62	303	
ITIH5	62	303	
LASS4	62	303	
LRIG3	62	303	
MR1	62	303	
MXD4	62	303	
NELF	62	303	
NUMBL	62	303	
OSBPL5	62	303	
PCGF2	62	303	
PDLIM7	62	303	
PEAR1	62	303	
PLOD2	62	303	
PTPN13	62	303	
RBMS2	62	303	
RCN1	62	303	
RHOU	62	303	
Sept4	62	303	
Sept5	62	303	
SERPINA3F	62	303	
SNTB2	62	303	
SNX33	62	303	
SPOCK2	62	303	
SPRY2	62	303	
TANC1	62	303	
TGFB3	62	303	
TNFSF11	62	303	
TNKS1BP1	62	303	
TTC28	62	303	
ZFP105	62	303	
CUEDC1	62	304	
GPC1	62	304	
KCNJ8	62	304	
NCALD	62	304	
PLEKHF1	62	304	
PLSCR4	62	304	
RASL12	62	304	
SETBP1	62	304	
ST5	62	304	
TSHZ3	62	304	
ABHD2	63	305	
ACOT7	63	305	
ATP8B2	63	305	
BTG3	63	305	
C1QL3	63	305	
CD69	63	305	
D14ERTD449E	63	305	
D18ERTD653E	63	305	
FKBP5	63	305	
GPR171	63	305	
LRRC8B	63	305	
MAP2K3	63	305	
MAPK6	63	305	
MFNG	63	305	
MMGT2	63	305	
NRIP1	63	305	
PKP4	63	305	
PPP1R13B	63	305	
RMND5B	63	305	
SIGIRR	63	305	
SLC14A1	63	305	
SMPD1	63	305	
ST7	63	305	
TXNRD1	63	305	
VGLL4	63	305	
CCND2	63	306	
CTLA2A	63	306	
DNAJA4	63	306	
F2R	63	306	
HS3ST3B1	63	306	
JAK3	63	306	
KLHL4	63	306	
MOV10	63	306	
SLC39A4	63	306	
ST6GALNAC3	63	306	
TNFSF10	63	306	
TTC7B	63	306	
4933426M11RIK	64	307	
ADCY3	64	307	
BCL2L11	64	307	
CD200R1	64	307	
CD82	64	307	
CDC14B	64	307	
CHPF	64	307	
FLT3L	64	307	
GM6517	64	307	
GPR146	64	307	
INPP4A	64	307	
NDFIP1	64	307	
PLD3	64	307	
PSEN2	64	307	
SLC35D2	64	307	
TMEM9B	64	307	
AZI2	64	308	
FBXO32	64	308	
JMY	64	308	
LACTB2	64	308	
LATS2	64	308	
RAP1B	64	308	
SLC26A11	64	308	
SLC30A1	64	308	
WWP1	64	308	
ZSWIM6	64	308	
1700009P17RIK	65	309	
ADAM19	65	309	
ADRB1	65	309	
APOL9A	65	309	
APOL9B	65	309	
ASB2	65	309	
B3GALT5	65	309	
B4GALNT2	65	309	
BEND6	65	309	
CABLES1	65	309	
CCR3	65	309	
CD200R2	65	309	
CD200R4	65	309	
CDH1	65	309	
CKB	65	309	
EPCAM	65	309	
GALNT3	65	309	
GLP1R	65	309	
GM12253	65	309	
GM156	65	309	
GPR160	65	309	
GPR34	65	309	
GPR55	65	309	
GRB7	65	309	
HEYL	65	309	
HIC1	65	309	
IGSF2	65	309	
ITGAD	65	309	
ITGAE	65	309	
LAG3	65	309	
MFSD2	65	309	
OSGIN1	65	309	
PPP2R2C	65	309	
QPCT	65	309	
SLC25A33	65	309	
TSGA10	65	309	
TSPAN9	65	309	
2210010C04RIK	66	310	
AMY2A1	66	310	
CEL	66	310	
CELA1	66	310	
CPA1	66	310	
CPA2	66	310	
CPB1	66	310	
CTRB1	66	310	
DEFA24	66	310	
GP2	66	310	
IAPP	66	310	
KLK1	66	310	
LGALS2	66	310	
PIR	66	310	
PLA2G1B	66	310	
PNLIP	66	310	
PNLIPRP1	66	310	
PRSS2	66	310	
TRY10	66	310	
TSPAN8	66	310	
ZG16	66	310	
ADD3	67	311	
ARID5B	67	311	
CTPS2	67	311	
DUSP7	67	311	
GGCT	67	311	
KLF2	67	311	
KLF3	67	311	
NOD1	67	311	
RAG1AP1	67	311	
RNPEPL1	67	311	
SESN1	67	311	
SIDT2	67	311	
SIKE1	67	311	
STK38	67	311	
TCP11L2	67	311	
TMEM63A	67	311	
TSPAN32	67	311	
TXNIP	67	311	
YPEL3	67	311	
CYP51	68	312	
DHCR24	68	312	
FDPS	68	312	
HMGCR	68	312	
HMGCS1	68	312	
HSD17B7	68	312	
IDI1	68	312	
INSIG1	68	312	
LDLR	68	312	
PMVK	68	312	
SC4MOL	68	312	
SQLE	68	312	
SREBF2	68	312	
STARD4	68	312	
ENSMUSG00000068790	69	313	
GM3079	69	313	
GM5589	69	313	
GM8020	69	313	
LOC100039147	69	313	
LOC100039614	69	313	
LOC100039753	69	313	
LOC100040031	69	313	
LOC100041256	69	313	
LOC100042428	69	313	
LOC100044384	69	313	
LOC100045342	69	313	
LOC100047557	69	313	
LOC382133	69	313	
LOC434960	69	313	
MGC107098	69	313	
MUP7	69	313	
SERPINA1C	69	313	
SNORD115	69	313	
SNORD116	69	313	
SRSY	69	313	
SSTY2	69	313	
1700001E04RIK	70	314	
B930046C15RIK	70	314	
D830030K20RIK	70	314	
DTX3	70	314	
ENSMUSG00000079376	70	314	
FOXP3	70	314	
GM10021	70	314	
GM5458	70	314	
IL2RA	70	314	
ITGB8	70	314	
LOC100038847	70	314	
SDHAF1	70	314	
TNFRSF4	70	314	
B3GNT5	71	315	
BC005685	71	315	
BC032203	71	315	
CHSY1	71	315	
COBLL1	71	315	
DENND4A	71	315	
GM10388	71	315	
GM10758	71	315	
HIP1R	71	315	
KCNK5	71	315	
LOC641050	71	315	
MCOLN2	71	315	
POLM	71	315	
RDH12	71	315	
SERPINI1	71	315	
SLC9A7	71	315	
STARD10	71	315	
TMEM163	71	315	
ZCCHC18	71	315	
1700047G07RIK	72	316	
4930444G20RIK	72	316	
AF362573	72	316	
AY036118	72	316	
CD209A	72	316	
GM10785	72	316	
GM14214	72	316	
GNAS	72	316	
ND6	72	316	
OLFR598	72	316	
RNU7	72	316	
RPRL1	72	316	
TRIO	72	316	
ALDH3A1	73	317	
ANGPTL7	73	317	
APOD	73	317	
CXCL14	73	317	
CYP2F2	73	317	
DNM1	73	317	
GPR153	73	317	
HAS1	73	317	
MYOC	73	317	
TBX15	73	317	
THBS4	73	317	
TWIST1	73	317	
1600029D21RIK	74	318	Upregulated in myeloids
CCL17	74	318	Upregulated in myeloids
SFTPC	74	318	Upregulated in myeloids
TM7SF4	74	318	Upregulated in myeloids
TNFSF9	74	318	Upregulated in myeloids
ALDOC	74	319	Upregulated in myeloids
CD209C	74	319	Upregulated in myeloids
CDS1	74	319	Upregulated in myeloids
EEPD1	74	319	Upregulated in myeloids
MGL1	74	319	Upregulated in myeloids
MGL2	74	319	Upregulated in myeloids
RBPJ	74	319	Upregulated in myeloids
RELL1	74	319	Upregulated in myeloids
SLAMF9	74	319	Upregulated in myeloids
TNIP3	74	319	Upregulated in myeloids
ACVR1B	75	320	
FOXO3	75	320	
PIP5K1B	75	320	
ABCC5	75	321	
ATRN	75	321	
CITED2	75	321	
DUSP6	75	321	
SVIL	75	321	
TMEM164	75	321	
TSPAN14	75	321	
VPS13C	75	321	
ZFP36L2	75	321	
BHLHE41	76	322	"expression in mature B subsets, particularly B-1"
DIRAS2	76	322	"expression in mature B subsets, particularly B-1"
ENPP1	76	322	"expression in mature B subsets, particularly B-1"
FAM167A	76	322	"expression in mature B subsets, particularly B-1"
FBXW13	76	322	"expression in mature B subsets, particularly B-1"
KRT222	76	322	"expression in mature B subsets, particularly B-1"
MARVELD2	76	322	"expression in mature B subsets, particularly B-1"
MYO1E	76	322	"expression in mature B subsets, particularly B-1"
PPM1L	76	322	"expression in mature B subsets, particularly B-1"
SLC37A2	76	322	"expression in mature B subsets, particularly B-1"
SOX5	76	322	"expression in mature B subsets, particularly B-1"
STAC2	76	322	"expression in mature B subsets, particularly B-1"
TNFRSF8	76	322	"expression in mature B subsets, particularly B-1"
TPPP	76	322	"expression in mature B subsets, particularly B-1"
ZBTB32	76	322	"expression in mature B subsets, particularly B-1"
ABI3	77	323	
BMF	77	323	
CAMKK2	77	323	
GNGT2	77	323	
HS6ST1	77	323	
MPP1	77	323	
PHOSPHO1	77	323	
RASGRF2	77	323	
SLC16A10	77	323	
SLC43A2	77	323	
TRIM25	77	323	
2310046K01RIK	78	324	
ACOT10	78	324	
ACOT9	78	324	
AKT3	78	324	
BBS9	78	324	
BCL2L1	78	324	
CD1D1	78	324	
CDC42EP3	78	324	
DAP	78	324	
GPRC5A	78	324	
ITPR1	78	324	
L1CAM	78	324	
MAP2K6	78	324	
RRAGD	78	324	
SLC15A2	78	324	
ST8SIA6	78	324	
ZBTB7B	78	324	
ZFP667	78	324	
CCDC3	79	325	
GLT8D4	79	325	
NRBP2	79	325	
PARD3	79	325	
PKIA	79	325	
SERPINA3H	79	325	
TNC	79	325	
ANK2	80	326	
BMP5	80	326	
CCDC126	80	326	
CILP	80	326	
CPNE8	80	326	
CPXM2	80	326	
CSRP2	80	326	
DCBLD1	80	326	
DISP1	80	326	
EMP2	80	326	
FAM115A	80	326	
FAM171B	80	326	
FAP	80	326	
FNDC1	80	326	
GFRA2	80	326	
GPR133	80	326	
HSPB8	80	326	
HTRA1	80	326	
IGFBP6	80	326	
IL6	80	326	
LAMC1	80	326	
LOC100044416	80	326	
MEIS3	80	326	
MFAP4	80	326	
NDRG1	80	326	
NOVA1	80	326	
PCDH19	80	326	
PDZD2	80	326	
PHLDB1	80	326	
PLCD1	80	326	
RAB6B	80	326	
RALGDS	80	326	
RAPGEF5	80	326	
RARG	80	326	
RCAN3	80	326	
RTN4RL1	80	326	
SEMA3C	80	326	
SFRP2	80	326	
SKI	80	326	
THBS3	80	326	
TIMP2	80	326	
TMEM119	80	326	
TUBA1B	80	326	
TUBA1C	80	326	
TUBB5	80	326	
ZCCHC14	80	326	
ANTXR1	80	327	
CCL7	80	327	
COL14A1	80	327	
F3	80	327	
GAS1	80	327	
GPX3	80	327	
LPAR1	80	327	
MMP2	80	327	
OLFML3	80	327	
SPON1	80	327	
1700040L02RIK	81	328	
2610002D18RIK	81	328	
2610036L11RIK	81	328	
2810433K01RIK	81	328	
ADAM4	81	328	
APITD1	81	328	
CCDC18	81	328	
CCDC34	81	328	
CDCA7L	81	328	
DDX26B	81	328	
ELOVL6	81	328	
GAPDHS	81	328	
GM10336	81	328	
GM4787	81	328	
GM5666	81	328	
GPC3	81	328	
MINA	81	328	
MTX3	81	328	
ORC1L	81	328	
PIF1	81	328	
SFXN1	81	328	
SLC24A3	81	328	
SNORA30	81	328	
SNX5	81	328	
STEAP3	81	328	
THYN1	81	328	
ATCAY	81	329	
CES2	81	329	
CHST2	81	329	
GPM6B	81	329	
KSR1	81	329	
LYSMD2	81	329	
RGS16	81	329	
SOSTDC1	81	329	
SPRY1	81	329	
SUSD2	81	329	
A730069N07RIK	81	330	
AA467197	81	330	
CMBL	81	330	
CRIP2	81	330	
D15WSU169E	81	330	
E130203B14RIK	81	330	
EDNRA	81	330	
ERBB2	81	330	
HIST1H1C	81	330	
HIST1H2AC	81	330	
HIST1H2BG	81	330	
KRT19	81	330	
MCC	81	330	
MPZL1	81	330	
MRAS	81	330	
MUC1	81	330	
NID1	81	330	
NR3C2	81	330	
NRP1	81	330	
PCOLCE2	81	330	
PHYHD1	81	330	
PLAGL1	81	330	
PLCL1	81	330	
PRKAB2	81	330	
PTPRM	81	330	
RHBDF1	81	330	
RHOBTB1	81	330	
RNF149	81	330	
SCGB1A1	81	330	
SEMA6A	81	330	
SIGLEC5	81	330	
SLC16A9	81	330	
SLC1A3	81	330	
SLC7A11	81	330	
SNED1	81	330	
TIAM2	81	330	
TMEM65	81	330	
TREX1	81	330	
AI324046	81	331	
AICDA	81	331	
AU019823	81	331	
BBX	81	331	
DDX3Y	81	331	
EIF2S3Y	81	331	
FAH	81	331	
FAM179B	81	331	
GM1077	81	331	
GM10879	81	331	
GM10880	81	331	
GM10881	81	331	
GM10883	81	331	
GM1418	81	331	
GM1419	81	331	
GM1502	81	331	
GM1524	81	331	
GM189	81	331	
GM459	81	331	
GM5153	81	331	
GM5571	81	331	
GM6648	81	331	
GM7016	81	331	
GM7112	81	331	
IGH	81	331	
IGH-6	81	331	
IGHG	81	331	
IGHMAC38.205.12	81	331	
IGHVQ52.3.8	81	331	
IGJ	81	331	
IGK	81	331	
IGK-V1	81	331	
IGK-V19-14	81	331	
IGK-V21-2	81	331	
IGK-V28	81	331	
IGKV4-71	81	331	
IGL-V1	81	331	
IGL-V2	81	331	
KDM5D	81	331	
LMO7	81	331	
LOC100046350	81	331	
LOC100046496	81	331	
LOC100046894	81	331	
LOC100046973	81	331	
LOC100047053	81	331	
LOC100047070	81	331	
LOC435333	81	331	
LOC641089	81	331	
LOC676175	81	331	
PFN2	81	331	
RASSF6	81	331	
RGS13	81	331	
SEMA5A	81	331	
SLC4A7	81	331	
STYX	81	331	
UTY	81	331	
V165-D-J-C MU	81	331	
2810409K11RIK	81	332	
AFAP1	81	332	
AP1B1	81	332	
ARHGAP19	81	332	
CAPG	81	332	
CDK2	81	332	
CDKN2D	81	332	
CHST12	81	332	
DHCR7	81	332	
DMWD	81	332	
DOT1L	81	332	
EXTL3	81	332	
GALNS	81	332	
GCLM	81	332	
GM15296	81	332	
GM16494	81	332	
GM3338	81	332	
GM4248	81	332	
GM6651	81	332	
HJURP	81	332	
HMGB3	81	332	
HMGN2	81	332	
HSPE1	81	332	
INCENP	81	332	
LY6E	81	332	
MINPP1	81	332	
MORC2A	81	332	
MOSC2	81	332	
MTR	81	332	
NCOA4	81	332	
NME2	81	332	
OAF	81	332	
SH3BGRL2	81	332	
SLC16A6	81	332	
SLC25A17	81	332	
ST13	81	332	
TESK2	81	332	
TTLL4	81	332	
WARS	81	332	
1110067D22RIK	81	333	
C1QTNF6	81	333	
CACNA2D1	81	333	
CLEC11A	81	333	
CLSTN1	81	333	
CREB3L1	81	333	
D10ERTD610E	81	333	
DCT	81	333	
EHD2	81	333	
ENPEP	81	333	
HTRA3	81	333	
IGSF3	81	333	
IL34	81	333	
IRS1	81	333	
ISLR	81	333	
MMP11	81	333	
OLFML2B	81	333	
PDE3A	81	333	
PEG3	81	333	
ROR1	81	333	
RUNX1T1	81	333	
RYK	81	333	
SCG3	81	333	
SERTAD4	81	333	
ST6GALNAC2	81	333	
STEAP4	81	333	
TMEM204	81	333	
TULP3	81	333	
TYRP1	81	333	
VEGFA	81	333	
ACPL2	81	334	
CCND3	81	334	
DNAJC15	81	334	
ELOVL7	81	334	
GOLM1	81	334	
LOC625360	81	334	
LY6A	81	334	
LY6C1	81	334	
LY6C2	81	334	
ME2	81	334	
SLC20A1	81	334	
